 59688.9110     19.4200      0.2500
 59688.9175     20.2800      0.3500
 59688.9240     19.3100      0.2100
 59695.9026     19.1400      0.1900
 59695.9111     19.6800      0.2500
 59695.9196     19.7700      0.2700
 59695.9281     19.5200      0.2400
 59724.8549     19.9600      0.3000
 59724.8616     19.5800      0.1100
 59724.8683     19.3500      0.1000
 59724.8750     19.4200      0.1100
 59726.8408     19.6100      0.1200
 59726.8473     20.5100      0.3800
 59726.8602     19.2300      0.2000
 59753.7482     19.3500      0.2100
 59753.7547     19.4800      0.2200
 59753.7613     19.3400      0.2000
 59753.7678     19.1200      0.1800
 59755.7846     19.4100      0.2100
 59755.7904     19.5300      0.1100
 59755.7962     19.6700      0.1200
 59755.8019     19.7000      0.1200
 59776.7766     19.6200      0.1200
 59776.7914     19.7400      0.2500
 59776.7988     19.8600      0.2700
 59958.0878     19.4600      0.2200
 59958.0926     20.2900      0.3800
 59958.0975     19.4000      0.2300
 59958.1023     19.2400      0.2100
 59989.0453     19.6900      0.2700
 59989.0542     19.2400      0.2100
 59989.0630     19.4500      0.2400
 59989.0719     19.4500      0.2400
 60026.9627     19.5800      0.2600
 60026.9717     19.5400      0.2100
 60026.9808     19.1800      0.1800
 60026.9898     19.9100      0.2600
 60042.0152     19.4200      0.2000
 60042.0200     19.7400      0.2400
 60042.0248     20.7100      0.4100
 60048.8833     20.2500      0.3200
 60048.8945     19.4500      0.2100
 60048.9058     19.1400      0.1800
 60048.9171     19.5200      0.2100
 60061.8468     19.6400      0.2300
 60061.8516     19.6200      0.1200
 60061.8564     19.4700      0.1100
 60061.8613     19.6100      0.1200
 60075.8103     19.6100      0.1300
 60075.8167     19.7100      0.2300
 60075.8232     19.2900      0.1900
 60075.8296     19.5900      0.2200
 60079.9381     19.0500      0.1700
 60079.9427     19.5700      0.1200
 60079.9473     19.5100      0.1100
 60079.9519     19.5100      0.1100
 60081.8812     19.3800      0.1100
 60081.8871     19.7600      0.2400
 60081.8929     19.9500      0.2600
 60101.8207     19.7700      0.2400
 60101.8304     19.5900      0.2200
 60101.8402     19.6000      0.2200
 60101.8499     19.1800      0.1800
 60104.7566     20.0800      0.2800
 60104.7639     19.4800      0.1100
 60104.7712     19.4200      0.1100
 60104.7783     19.5400      0.1200
 60132.8103     19.4000      0.1200
 60132.8213     20.0600      0.2900
 60132.8268     19.1300      0.1800
 60145.7468     19.4600      0.2100
 60145.7560     19.5400      0.2200
 60145.7743     19.3600      0.2000
 60316.0911     19.2900      0.1900
 60316.0965     19.3200      0.2100
 60316.1018     19.4900      0.2300
 60316.1071     19.5300      0.2300
 60397.9767     19.5100      0.2300
 60397.9828     19.5300      0.2200
 60397.9889     19.9300      0.2700
 60397.9951     19.7100      0.2400
 60404.9122     19.2600      0.1900
 60404.9192     19.2900      0.2000
 60404.9263     19.5400      0.2300
